month,day,slp,maxtemp,avgtemp,mintemp,dewtemp,rh,cld,rf,sunhr,prewd,avgws,year
12,25,1016.0,18.0,16.5,14.7,14.5,88,100,  0.2,0.0,070,25.4,2002
12,26,1017.6,15.5,14.2,12.4,11.6,85,95, 13.7,0.2,360,20.0,2002
12,27,1020.8,13.3,12.2,11.0,11.0,93,99,  6.0,0.0,010,23.3,2002
12,28,1023.4,13.4,12.6,11.5,10.0,84,96,Trace,0.0,010,22.1,2002
12,29,1025.6,15.8,13.8,11.9, 9.5,76,90,Trace,0.0,010,23.3,2002
12,01,1022.8,17.2,15.7,13.0,11.2,75,91,Trace,0.4,010,28.2,2002
1,01,1023.1,16.3,15.8,15.1,12.0,78,84,  0.0,0.7,070,35.5,2003
1,02,1023.4,17.8,16.4,15.6,12.6,78,88,Trace,0.0, 070#, 37.3#,2003
1,03,1024.2,17.9,15.5,12.8, 9.0,66,38,  0.8,7.2,010,27.1,2003
1,04,1025.0,17.2,15.2,12.7, 9.2,68,39,  0.0,5.7,020,26.8,2003
1,05,1026.6,16.4,15.2,13.7, 9.4,68,86,  0.0,1.6,060,39.0,2003
1,06,1022.8,14.9,11.8, 8.8, 8.5,80,92, 16.5,0.0,060,41.5,2003
1,07,1023.3,14.2,11.4, 8.9, 7.1,76,61,  0.1,9.3,360,29.8,2003
1,08,1023.7,15.3,13.0,10.2, 7.9,72,33,  0.0,8.3,030,24.5,2003
1,09,1021.7,17.6,15.2,12.9, 9.2,68,17,  0.0,9.7,020,11.0,2003
1,10,1020.9,18.1,15.2,12.8, 7.9,62, 2,  0.0,9.5,010,22.1,2003
1,11,1022.7,17.7,15.0,12.4, 6.3,56,33,  0.0,8.6,010,15.7,2003
1,12,1022.5,17.4,15.1,13.0, 7.7,62,13,  0.0,9.3,010,15.5,2003
1,13,1020.5,19.5,16.2,13.6,10.3,69,26,  0.0,9.2,020,8.2,2003
1,14,1021.7,19.2,16.9,14.9, 8.3,57,61,  0.0,9.4,040,20.0,2003
1,15,1024.0,17.7,16.3,15.4, 9.4,64,36,  0.0,9.1,070,41.3,2003
1,16,1023.6,17.8,16.0,14.7,11.2,73,70,  0.0,4.6,060,21.7,2003
1,17,1022.7,20.4,17.5,15.0,11.3,68,10,  0.0,9.8,040,18.1,2003
1,18,1022.6,20.3,18.6,17.5,12.0,66,35,  0.0,9.6, 040#, 22.9#,2003
1,19,1019.7,22.6,19.1,16.3,13.6,71,24,  0.0,8.7,***,***,2003
1,20,1018.7,19.6,18.1,16.8,13.3,73,42,  0.0,7.0,***,***,2003
1,21,1017.2,17.8,16.9,15.7,12.2,74,51,  0.0,4.6,***,***,2003
1,22,1014.0,21.0,18.1,15.7,12.8,72,27,  0.0,8.5, 240#, 16.8#,2003
1,23,1015.4,19.9,18.1,16.9,12.1,69,52,  0.0,5.4,050,19.6,2003
1,24,1016.3,17.5,16.3,15.6,12.7,79,88,Trace,0.0,070,44.2,2003
1,25,1015.0,18.9,17.7,16.6,15.5,87,90,Trace,0.1,070,27.0,2003
1,26,1014.0,22.8,20.1,18.1,18.0,88,87,  0.0,3.6,030,9.5,2003
1,27,1020.5,20.6,15.2,11.8, 9.2,69,45,  4.3,7.7,360,38.7,2003
1,28,1024.4,16.2,13.6,11.3, 4.9,56,29,  0.0,9.5,010,24.1,2003
1,29,1024.0,17.0,15.1,13.1, 9.1,68,28,  0.0,9.4,060,28.3,2003
2,01,1023.1,16.3,15.8,15.1,12.0,78,84,  0.0,0.7,070,35.5,2003
2,02,1023.4,17.8,16.4,15.6,12.6,78,88,Trace,0.0, 070#, 37.3#,2003
2,03,1024.2,17.9,15.5,12.8, 9.0,66,38,  0.8,7.2,010,27.1,2003
2,04,1025.0,17.2,15.2,12.7, 9.2,68,39,  0.0,5.7,020,26.8,2003
2,05,1026.6,16.4,15.2,13.7, 9.4,68,86,  0.0,1.6,060,39.0,2003
2,06,1022.8,14.9,11.8, 8.8, 8.5,80,92, 16.5,0.0,060,41.5,2003
2,07,1023.3,14.2,11.4, 8.9, 7.1,76,61,  0.1,9.3,360,29.8,2003
2,08,1023.7,15.3,13.0,10.2, 7.9,72,33,  0.0,8.3,030,24.5,2003
2,09,1021.7,17.6,15.2,12.9, 9.2,68,17,  0.0,9.7,020,11.0,2003
2,10,1020.9,18.1,15.2,12.8, 7.9,62, 2,  0.0,9.5,010,22.1,2003
2,11,1022.7,17.7,15.0,12.4, 6.3,56,33,  0.0,8.6,010,15.7,2003
2,12,1022.5,17.4,15.1,13.0, 7.7,62,13,  0.0,9.3,010,15.5,2003
2,13,1020.5,19.5,16.2,13.6,10.3,69,26,  0.0,9.2,020,8.2,2003
2,14,1021.7,19.2,16.9,14.9, 8.3,57,61,  0.0,9.4,040,20.0,2003
2,15,1024.0,17.7,16.3,15.4, 9.4,64,36,  0.0,9.1,070,41.3,2003
2,16,1023.6,17.8,16.0,14.7,11.2,73,70,  0.0,4.6,060,21.7,2003
2,17,1022.7,20.4,17.5,15.0,11.3,68,10,  0.0,9.8,040,18.1,2003
2,18,1022.6,20.3,18.6,17.5,12.0,66,35,  0.0,9.6, 040#, 22.9#,2003
2,19,1019.7,22.6,19.1,16.3,13.6,71,24,  0.0,8.7,***,***,2003
2,20,1018.7,19.6,18.1,16.8,13.3,73,42,  0.0,7.0,***,***,2003
2,21,1017.2,17.8,16.9,15.7,12.2,74,51,  0.0,4.6,***,***,2003
2,22,1014.0,21.0,18.1,15.7,12.8,72,27,  0.0,8.5, 240#, 16.8#,2003
2,23,1015.4,19.9,18.1,16.9,12.1,69,52,  0.0,5.4,050,19.6,2003
2,24,1016.3,17.5,16.3,15.6,12.7,79,88,Trace,0.0,070,44.2,2003
2,25,1015.0,18.9,17.7,16.6,15.5,87,90,Trace,0.1,070,27.0,2003
2,26,1014.0,22.8,20.1,18.1,18.0,88,87,  0.0,3.6,030,9.5,2003
3,01,1023.1,16.3,15.8,15.1,12.0,78,84,  0.0,0.7,070,35.5,2003
3,02,1023.4,17.8,16.4,15.6,12.6,78,88,Trace,0.0, 070#, 37.3#,2003
3,03,1024.2,17.9,15.5,12.8, 9.0,66,38,  0.8,7.2,010,27.1,2003
3,04,1025.0,17.2,15.2,12.7, 9.2,68,39,  0.0,5.7,020,26.8,2003
3,05,1026.6,16.4,15.2,13.7, 9.4,68,86,  0.0,1.6,060,39.0,2003
3,06,1022.8,14.9,11.8, 8.8, 8.5,80,92, 16.5,0.0,060,41.5,2003
3,07,1023.3,14.2,11.4, 8.9, 7.1,76,61,  0.1,9.3,360,29.8,2003
3,08,1023.7,15.3,13.0,10.2, 7.9,72,33,  0.0,8.3,030,24.5,2003
3,09,1021.7,17.6,15.2,12.9, 9.2,68,17,  0.0,9.7,020,11.0,2003
3,10,1020.9,18.1,15.2,12.8, 7.9,62, 2,  0.0,9.5,010,22.1,2003
3,11,1022.7,17.7,15.0,12.4, 6.3,56,33,  0.0,8.6,010,15.7,2003
3,12,1022.5,17.4,15.1,13.0, 7.7,62,13,  0.0,9.3,010,15.5,2003
3,13,1020.5,19.5,16.2,13.6,10.3,69,26,  0.0,9.2,020,8.2,2003
3,14,1021.7,19.2,16.9,14.9, 8.3,57,61,  0.0,9.4,040,20.0,2003
3,15,1024.0,17.7,16.3,15.4, 9.4,64,36,  0.0,9.1,070,41.3,2003
3,16,1023.6,17.8,16.0,14.7,11.2,73,70,  0.0,4.6,060,21.7,2003
3,17,1022.7,20.4,17.5,15.0,11.3,68,10,  0.0,9.8,040,18.1,2003
3,18,1022.6,20.3,18.6,17.5,12.0,66,35,  0.0,9.6, 040#, 22.9#,2003
3,19,1019.7,22.6,19.1,16.3,13.6,71,24,  0.0,8.7,***,***,2003
3,20,1018.7,19.6,18.1,16.8,13.3,73,42,  0.0,7.0,***,***,2003
3,21,1017.2,17.8,16.9,15.7,12.2,74,51,  0.0,4.6,***,***,2003
3,22,1014.0,21.0,18.1,15.7,12.8,72,27,  0.0,8.5, 240#, 16.8#,2003
3,23,1015.4,19.9,18.1,16.9,12.1,69,52,  0.0,5.4,050,19.6,2003
3,24,1016.3,17.5,16.3,15.6,12.7,79,88,Trace,0.0,070,44.2,2003
3,25,1015.0,18.9,17.7,16.6,15.5,87,90,Trace,0.1,070,27.0,2003
3,26,1014.0,22.8,20.1,18.1,18.0,88,87,  0.0,3.6,030,9.5,2003
3,27,1020.5,20.6,15.2,11.8, 9.2,69,45,  4.3,7.7,360,38.7,2003
3,28,1024.4,16.2,13.6,11.3, 4.9,56,29,  0.0,9.5,010,24.1,2003
3,29,1024.0,17.0,15.1,13.1, 9.1,68,28,  0.0,9.4,060,28.3,2003
4,01,1023.1,16.3,15.8,15.1,12.0,78,84,  0.0,0.7,070,35.5,2003
4,02,1023.4,17.8,16.4,15.6,12.6,78,88,Trace,0.0, 070#, 37.3#,2003
4,03,1024.2,17.9,15.5,12.8, 9.0,66,38,  0.8,7.2,010,27.1,2003
4,04,1025.0,17.2,15.2,12.7, 9.2,68,39,  0.0,5.7,020,26.8,2003
4,05,1026.6,16.4,15.2,13.7, 9.4,68,86,  0.0,1.6,060,39.0,2003
4,06,1022.8,14.9,11.8, 8.8, 8.5,80,92, 16.5,0.0,060,41.5,2003
4,07,1023.3,14.2,11.4, 8.9, 7.1,76,61,  0.1,9.3,360,29.8,2003
4,08,1023.7,15.3,13.0,10.2, 7.9,72,33,  0.0,8.3,030,24.5,2003
4,09,1021.7,17.6,15.2,12.9, 9.2,68,17,  0.0,9.7,020,11.0,2003
4,10,1020.9,18.1,15.2,12.8, 7.9,62, 2,  0.0,9.5,010,22.1,2003
4,11,1022.7,17.7,15.0,12.4, 6.3,56,33,  0.0,8.6,010,15.7,2003
4,12,1022.5,17.4,15.1,13.0, 7.7,62,13,  0.0,9.3,010,15.5,2003
4,13,1020.5,19.5,16.2,13.6,10.3,69,26,  0.0,9.2,020,8.2,2003
4,14,1021.7,19.2,16.9,14.9, 8.3,57,61,  0.0,9.4,040,20.0,2003
4,15,1024.0,17.7,16.3,15.4, 9.4,64,36,  0.0,9.1,070,41.3,2003
4,16,1023.6,17.8,16.0,14.7,11.2,73,70,  0.0,4.6,060,21.7,2003
4,17,1022.7,20.4,17.5,15.0,11.3,68,10,  0.0,9.8,040,18.1,2003
4,18,1022.6,20.3,18.6,17.5,12.0,66,35,  0.0,9.6, 040#, 22.9#,2003
4,19,1019.7,22.6,19.1,16.3,13.6,71,24,  0.0,8.7,***,***,2003
4,20,1018.7,19.6,18.1,16.8,13.3,73,42,  0.0,7.0,***,***,2003
4,21,1017.2,17.8,16.9,15.7,12.2,74,51,  0.0,4.6,***,***,2003
4,22,1014.0,21.0,18.1,15.7,12.8,72,27,  0.0,8.5, 240#, 16.8#,2003
4,23,1015.4,19.9,18.1,16.9,12.1,69,52,  0.0,5.4,050,19.6,2003
4,24,1016.3,17.5,16.3,15.6,12.7,79,88,Trace,0.0,070,44.2,2003
4,25,1015.0,18.9,17.7,16.6,15.5,87,90,Trace,0.1,070,27.0,2003
4,26,1014.0,22.8,20.1,18.1,18.0,88,87,  0.0,3.6,030,9.5,2003
4,27,1020.5,20.6,15.2,11.8, 9.2,69,45,  4.3,7.7,360,38.7,2003
4,28,1024.4,16.2,13.6,11.3, 4.9,56,29,  0.0,9.5,010,24.1,2003
5,01,1023.1,16.3,15.8,15.1,12.0,78,84,  0.0,0.7,070,35.5,2003
5,02,1023.4,17.8,16.4,15.6,12.6,78,88,Trace,0.0, 070#, 37.3#,2003
5,03,1024.2,17.9,15.5,12.8, 9.0,66,38,  0.8,7.2,010,27.1,2003
5,04,1025.0,17.2,15.2,12.7, 9.2,68,39,  0.0,5.7,020,26.8,2003
5,05,1026.6,16.4,15.2,13.7, 9.4,68,86,  0.0,1.6,060,39.0,2003
5,06,1022.8,14.9,11.8, 8.8, 8.5,80,92, 16.5,0.0,060,41.5,2003
5,07,1023.3,14.2,11.4, 8.9, 7.1,76,61,  0.1,9.3,360,29.8,2003
5,08,1023.7,15.3,13.0,10.2, 7.9,72,33,  0.0,8.3,030,24.5,2003
5,09,1021.7,17.6,15.2,12.9, 9.2,68,17,  0.0,9.7,020,11.0,2003
5,10,1020.9,18.1,15.2,12.8, 7.9,62, 2,  0.0,9.5,010,22.1,2003
5,11,1022.7,17.7,15.0,12.4, 6.3,56,33,  0.0,8.6,010,15.7,2003
5,12,1022.5,17.4,15.1,13.0, 7.7,62,13,  0.0,9.3,010,15.5,2003
5,13,1020.5,19.5,16.2,13.6,10.3,69,26,  0.0,9.2,020,8.2,2003
5,14,1021.7,19.2,16.9,14.9, 8.3,57,61,  0.0,9.4,040,20.0,2003
5,15,1024.0,17.7,16.3,15.4, 9.4,64,36,  0.0,9.1,070,41.3,2003
5,16,1023.6,17.8,16.0,14.7,11.2,73,70,  0.0,4.6,060,21.7,2003
5,17,1022.7,20.4,17.5,15.0,11.3,68,10,  0.0,9.8,040,18.1,2003
5,18,1022.6,20.3,18.6,17.5,12.0,66,35,  0.0,9.6, 040#, 22.9#,2003
5,19,1019.7,22.6,19.1,16.3,13.6,71,24,  0.0,8.7,***,***,2003
5,20,1018.7,19.6,18.1,16.8,13.3,73,42,  0.0,7.0,***,***,2003
5,21,1017.2,17.8,16.9,15.7,12.2,74,51,  0.0,4.6,***,***,2003
5,22,1014.0,21.0,18.1,15.7,12.8,72,27,  0.0,8.5, 240#, 16.8#,2003
5,23,1015.4,19.9,18.1,16.9,12.1,69,52,  0.0,5.4,050,19.6,2003
5,24,1016.3,17.5,16.3,15.6,12.7,79,88,Trace,0.0,070,44.2,2003
5,25,1015.0,18.9,17.7,16.6,15.5,87,90,Trace,0.1,070,27.0,2003
5,26,1014.0,22.8,20.1,18.1,18.0,88,87,  0.0,3.6,030,9.5,2003
5,27,1020.5,20.6,15.2,11.8, 9.2,69,45,  4.3,7.7,360,38.7,2003
5,28,1024.4,16.2,13.6,11.3, 4.9,56,29,  0.0,9.5,010,24.1,2003
5,29,1024.0,17.0,15.1,13.1, 9.1,68,28,  0.0,9.4,060,28.3,2003
6,01,1023.1,16.3,15.8,15.1,12.0,78,84,  0.0,0.7,070,35.5,2003
6,02,1023.4,17.8,16.4,15.6,12.6,78,88,Trace,0.0, 070#, 37.3#,2003
6,03,1024.2,17.9,15.5,12.8, 9.0,66,38,  0.8,7.2,010,27.1,2003
6,04,1025.0,17.2,15.2,12.7, 9.2,68,39,  0.0,5.7,020,26.8,2003
6,05,1026.6,16.4,15.2,13.7, 9.4,68,86,  0.0,1.6,060,39.0,2003
6,06,1022.8,14.9,11.8, 8.8, 8.5,80,92, 16.5,0.0,060,41.5,2003
6,07,1023.3,14.2,11.4, 8.9, 7.1,76,61,  0.1,9.3,360,29.8,2003
6,08,1023.7,15.3,13.0,10.2, 7.9,72,33,  0.0,8.3,030,24.5,2003
6,09,1021.7,17.6,15.2,12.9, 9.2,68,17,  0.0,9.7,020,11.0,2003
6,10,1020.9,18.1,15.2,12.8, 7.9,62, 2,  0.0,9.5,010,22.1,2003
6,11,1022.7,17.7,15.0,12.4, 6.3,56,33,  0.0,8.6,010,15.7,2003
6,12,1022.5,17.4,15.1,13.0, 7.7,62,13,  0.0,9.3,010,15.5,2003
6,13,1020.5,19.5,16.2,13.6,10.3,69,26,  0.0,9.2,020,8.2,2003
6,14,1021.7,19.2,16.9,14.9, 8.3,57,61,  0.0,9.4,040,20.0,2003
6,15,1024.0,17.7,16.3,15.4, 9.4,64,36,  0.0,9.1,070,41.3,2003
6,16,1023.6,17.8,16.0,14.7,11.2,73,70,  0.0,4.6,060,21.7,2003
6,17,1022.7,20.4,17.5,15.0,11.3,68,10,  0.0,9.8,040,18.1,2003
6,18,1022.6,20.3,18.6,17.5,12.0,66,35,  0.0,9.6, 040#, 22.9#,2003
6,19,1019.7,22.6,19.1,16.3,13.6,71,24,  0.0,8.7,***,***,2003
6,20,1018.7,19.6,18.1,16.8,13.3,73,42,  0.0,7.0,***,***,2003
6,21,1017.2,17.8,16.9,15.7,12.2,74,51,  0.0,4.6,***,***,2003
6,22,1014.0,21.0,18.1,15.7,12.8,72,27,  0.0,8.5, 240#, 16.8#,2003
6,23,1015.4,19.9,18.1,16.9,12.1,69,52,  0.0,5.4,050,19.6,2003
6,24,1016.3,17.5,16.3,15.6,12.7,79,88,Trace,0.0,070,44.2,2003
6,25,1015.0,18.9,17.7,16.6,15.5,87,90,Trace,0.1,070,27.0,2003
6,26,1014.0,22.8,20.1,18.1,18.0,88,87,  0.0,3.6,030,9.5,2003
6,27,1020.5,20.6,15.2,11.8, 9.2,69,45,  4.3,7.7,360,38.7,2003
6,28,1024.4,16.2,13.6,11.3, 4.9,56,29,  0.0,9.5,010,24.1,2003
7,01,1023.1,16.3,15.8,15.1,12.0,78,84,  0.0,0.7,070,35.5,2003
7,02,1023.4,17.8,16.4,15.6,12.6,78,88,Trace,0.0, 070#, 37.3#,2003
7,03,1024.2,17.9,15.5,12.8, 9.0,66,38,  0.8,7.2,010,27.1,2003
7,04,1025.0,17.2,15.2,12.7, 9.2,68,39,  0.0,5.7,020,26.8,2003
7,05,1026.6,16.4,15.2,13.7, 9.4,68,86,  0.0,1.6,060,39.0,2003
7,06,1022.8,14.9,11.8, 8.8, 8.5,80,92, 16.5,0.0,060,41.5,2003
7,07,1023.3,14.2,11.4, 8.9, 7.1,76,61,  0.1,9.3,360,29.8,2003
7,08,1023.7,15.3,13.0,10.2, 7.9,72,33,  0.0,8.3,030,24.5,2003
7,09,1021.7,17.6,15.2,12.9, 9.2,68,17,  0.0,9.7,020,11.0,2003
7,10,1020.9,18.1,15.2,12.8, 7.9,62, 2,  0.0,9.5,010,22.1,2003
7,11,1022.7,17.7,15.0,12.4, 6.3,56,33,  0.0,8.6,010,15.7,2003
7,12,1022.5,17.4,15.1,13.0, 7.7,62,13,  0.0,9.3,010,15.5,2003
7,13,1020.5,19.5,16.2,13.6,10.3,69,26,  0.0,9.2,020,8.2,2003
7,14,1021.7,19.2,16.9,14.9, 8.3,57,61,  0.0,9.4,040,20.0,2003
7,15,1024.0,17.7,16.3,15.4, 9.4,64,36,  0.0,9.1,070,41.3,2003
7,16,1023.6,17.8,16.0,14.7,11.2,73,70,  0.0,4.6,060,21.7,2003
7,17,1022.7,20.4,17.5,15.0,11.3,68,10,  0.0,9.8,040,18.1,2003
7,18,1022.6,20.3,18.6,17.5,12.0,66,35,  0.0,9.6, 040#, 22.9#,2003
7,19,1019.7,22.6,19.1,16.3,13.6,71,24,  0.0,8.7,***,***,2003
7,20,1018.7,19.6,18.1,16.8,13.3,73,42,  0.0,7.0,***,***,2003
7,21,1017.2,17.8,16.9,15.7,12.2,74,51,  0.0,4.6,***,***,2003
7,22,1014.0,21.0,18.1,15.7,12.8,72,27,  0.0,8.5, 240#, 16.8#,2003
7,23,1015.4,19.9,18.1,16.9,12.1,69,52,  0.0,5.4,050,19.6,2003
7,24,1016.3,17.5,16.3,15.6,12.7,79,88,Trace,0.0,070,44.2,2003
7,25,1015.0,18.9,17.7,16.6,15.5,87,90,Trace,0.1,070,27.0,2003
7,26,1014.0,22.8,20.1,18.1,18.0,88,87,  0.0,3.6,030,9.5,2003
7,27,1020.5,20.6,15.2,11.8, 9.2,69,45,  4.3,7.7,360,38.7,2003
7,28,1024.4,16.2,13.6,11.3, 4.9,56,29,  0.0,9.5,010,24.1,2003
7,29,1024.0,17.0,15.1,13.1, 9.1,68,28,  0.0,9.4,060,28.3,2003
8,01,1023.1,16.3,15.8,15.1,12.0,78,84,  0.0,0.7,070,35.5,2003
8,02,1023.4,17.8,16.4,15.6,12.6,78,88,Trace,0.0, 070#, 37.3#,2003
8,03,1024.2,17.9,15.5,12.8, 9.0,66,38,  0.8,7.2,010,27.1,2003
8,04,1025.0,17.2,15.2,12.7, 9.2,68,39,  0.0,5.7,020,26.8,2003
8,05,1026.6,16.4,15.2,13.7, 9.4,68,86,  0.0,1.6,060,39.0,2003
8,06,1022.8,14.9,11.8, 8.8, 8.5,80,92, 16.5,0.0,060,41.5,2003
8,07,1023.3,14.2,11.4, 8.9, 7.1,76,61,  0.1,9.3,360,29.8,2003
8,08,1023.7,15.3,13.0,10.2, 7.9,72,33,  0.0,8.3,030,24.5,2003
8,09,1021.7,17.6,15.2,12.9, 9.2,68,17,  0.0,9.7,020,11.0,2003
8,10,1020.9,18.1,15.2,12.8, 7.9,62, 2,  0.0,9.5,010,22.1,2003
8,11,1022.7,17.7,15.0,12.4, 6.3,56,33,  0.0,8.6,010,15.7,2003
8,12,1022.5,17.4,15.1,13.0, 7.7,62,13,  0.0,9.3,010,15.5,2003
8,13,1020.5,19.5,16.2,13.6,10.3,69,26,  0.0,9.2,020,8.2,2003
8,14,1021.7,19.2,16.9,14.9, 8.3,57,61,  0.0,9.4,040,20.0,2003
8,15,1024.0,17.7,16.3,15.4, 9.4,64,36,  0.0,9.1,070,41.3,2003
8,16,1023.6,17.8,16.0,14.7,11.2,73,70,  0.0,4.6,060,21.7,2003
8,17,1022.7,20.4,17.5,15.0,11.3,68,10,  0.0,9.8,040,18.1,2003
8,18,1022.6,20.3,18.6,17.5,12.0,66,35,  0.0,9.6, 040#, 22.9#,2003
8,19,1019.7,22.6,19.1,16.3,13.6,71,24,  0.0,8.7,***,***,2003
8,20,1018.7,19.6,18.1,16.8,13.3,73,42,  0.0,7.0,***,***,2003
8,21,1017.2,17.8,16.9,15.7,12.2,74,51,  0.0,4.6,***,***,2003
8,22,1014.0,21.0,18.1,15.7,12.8,72,27,  0.0,8.5, 240#, 16.8#,2003
8,23,1015.4,19.9,18.1,16.9,12.1,69,52,  0.0,5.4,050,19.6,2003
8,24,1016.3,17.5,16.3,15.6,12.7,79,88,Trace,0.0,070,44.2,2003
8,25,1015.0,18.9,17.7,16.6,15.5,87,90,Trace,0.1,070,27.0,2003
8,26,1014.0,22.8,20.1,18.1,18.0,88,87,  0.0,3.6,030,9.5,2003
8,27,1020.5,20.6,15.2,11.8, 9.2,69,45,  4.3,7.7,360,38.7,2003
8,28,1024.4,16.2,13.6,11.3, 4.9,56,29,  0.0,9.5,010,24.1,2003
8,29,1024.0,17.0,15.1,13.1, 9.1,68,28,  0.0,9.4,060,28.3,2003
8,01,1020.0,22.2,19.5,17.7,16.3,82,78,Trace,2.4,010,14.5,2003
9,01,1023.1,16.3,15.8,15.1,12.0,78,84,  0.0,0.7,070,35.5,2003
9,02,1023.4,17.8,16.4,15.6,12.6,78,88,Trace,0.0, 070#, 37.3#,2003
9,03,1024.2,17.9,15.5,12.8, 9.0,66,38,  0.8,7.2,010,27.1,2003
9,04,1025.0,17.2,15.2,12.7, 9.2,68,39,  0.0,5.7,020,26.8,2003
9,05,1026.6,16.4,15.2,13.7, 9.4,68,86,  0.0,1.6,060,39.0,2003
9,06,1022.8,14.9,11.8, 8.8, 8.5,80,92, 16.5,0.0,060,41.5,2003
9,07,1023.3,14.2,11.4, 8.9, 7.1,76,61,  0.1,9.3,360,29.8,2003
9,08,1023.7,15.3,13.0,10.2, 7.9,72,33,  0.0,8.3,030,24.5,2003
9,09,1021.7,17.6,15.2,12.9, 9.2,68,17,  0.0,9.7,020,11.0,2003
9,10,1020.9,18.1,15.2,12.8, 7.9,62, 2,  0.0,9.5,010,22.1,2003
9,11,1022.7,17.7,15.0,12.4, 6.3,56,33,  0.0,8.6,010,15.7,2003
9,12,1022.5,17.4,15.1,13.0, 7.7,62,13,  0.0,9.3,010,15.5,2003
9,13,1020.5,19.5,16.2,13.6,10.3,69,26,  0.0,9.2,020,8.2,2003
9,14,1021.7,19.2,16.9,14.9, 8.3,57,61,  0.0,9.4,040,20.0,2003
9,15,1024.0,17.7,16.3,15.4, 9.4,64,36,  0.0,9.1,070,41.3,2003
9,16,1023.6,17.8,16.0,14.7,11.2,73,70,  0.0,4.6,060,21.7,2003
9,17,1022.7,20.4,17.5,15.0,11.3,68,10,  0.0,9.8,040,18.1,2003
9,18,1022.6,20.3,18.6,17.5,12.0,66,35,  0.0,9.6, 040#, 22.9#,2003
9,19,1019.7,22.6,19.1,16.3,13.6,71,24,  0.0,8.7,***,***,2003
9,20,1018.7,19.6,18.1,16.8,13.3,73,42,  0.0,7.0,***,***,2003
9,21,1017.2,17.8,16.9,15.7,12.2,74,51,  0.0,4.6,***,***,2003
9,22,1014.0,21.0,18.1,15.7,12.8,72,27,  0.0,8.5, 240#, 16.8#,2003
9,23,1015.4,19.9,18.1,16.9,12.1,69,52,  0.0,5.4,050,19.6,2003
9,24,1016.3,17.5,16.3,15.6,12.7,79,88,Trace,0.0,070,44.2,2003
9,25,1015.0,18.9,17.7,16.6,15.5,87,90,Trace,0.1,070,27.0,2003
9,26,1014.0,22.8,20.1,18.1,18.0,88,87,  0.0,3.6,030,9.5,2003
9,27,1020.5,20.6,15.2,11.8, 9.2,69,45,  4.3,7.7,360,38.7,2003
9,28,1024.4,16.2,13.6,11.3, 4.9,56,29,  0.0,9.5,010,24.1,2003
9,29,1024.0,17.0,15.1,13.1, 9.1,68,28,  0.0,9.4,060,28.3,2003
10,01,1023.1,16.3,15.8,15.1,12.0,78,84,  0.0,0.7,070,35.5,2003
10,02,1023.4,17.8,16.4,15.6,12.6,78,88,Trace,0.0, 070#, 37.3#,2003
10,03,1024.2,17.9,15.5,12.8, 9.0,66,38,  0.8,7.2,010,27.1,2003
10,04,1025.0,17.2,15.2,12.7, 9.2,68,39,  0.0,5.7,020,26.8,2003
10,05,1026.6,16.4,15.2,13.7, 9.4,68,86,  0.0,1.6,060,39.0,2003
10,06,1022.8,14.9,11.8, 8.8, 8.5,80,92, 16.5,0.0,060,41.5,2003
10,07,1023.3,14.2,11.4, 8.9, 7.1,76,61,  0.1,9.3,360,29.8,2003
10,08,1023.7,15.3,13.0,10.2, 7.9,72,33,  0.0,8.3,030,24.5,2003
10,09,1021.7,17.6,15.2,12.9, 9.2,68,17,  0.0,9.7,020,11.0,2003
10,10,1020.9,18.1,15.2,12.8, 7.9,62, 2,  0.0,9.5,010,22.1,2003
10,11,1022.7,17.7,15.0,12.4, 6.3,56,33,  0.0,8.6,010,15.7,2003
10,12,1022.5,17.4,15.1,13.0, 7.7,62,13,  0.0,9.3,010,15.5,2003
10,13,1020.5,19.5,16.2,13.6,10.3,69,26,  0.0,9.2,020,8.2,2003
10,14,1021.7,19.2,16.9,14.9, 8.3,57,61,  0.0,9.4,040,20.0,2003
10,15,1024.0,17.7,16.3,15.4, 9.4,64,36,  0.0,9.1,070,41.3,2003
10,16,1023.6,17.8,16.0,14.7,11.2,73,70,  0.0,4.6,060,21.7,2003
10,17,1022.7,20.4,17.5,15.0,11.3,68,10,  0.0,9.8,040,18.1,2003
10,18,1022.6,20.3,18.6,17.5,12.0,66,35,  0.0,9.6, 040#, 22.9#,2003
10,19,1019.7,22.6,19.1,16.3,13.6,71,24,  0.0,8.7,***,***,2003
10,20,1018.7,19.6,18.1,16.8,13.3,73,42,  0.0,7.0,***,***,2003
10,21,1017.2,17.8,16.9,15.7,12.2,74,51,  0.0,4.6,***,***,2003
10,22,1014.0,21.0,18.1,15.7,12.8,72,27,  0.0,8.5, 240#, 16.8#,2003
10,23,1015.4,19.9,18.1,16.9,12.1,69,52,  0.0,5.4,050,19.6,2003
10,24,1016.3,17.5,16.3,15.6,12.7,79,88,Trace,0.0,070,44.2,2003
10,25,1015.0,18.9,17.7,16.6,15.5,87,90,Trace,0.1,070,27.0,2003
10,26,1014.0,22.8,20.1,18.1,18.0,88,87,  0.0,3.6,030,9.5,2003
10,27,1020.5,20.6,15.2,11.8, 9.2,69,45,  4.3,7.7,360,38.7,2003
10,28,1024.4,16.2,13.6,11.3, 4.9,56,29,  0.0,9.5,010,24.1,2003
10,29,1024.0,17.0,15.1,13.1, 9.1,68,28,  0.0,9.4,060,28.3,2003
